[DEBUG] 2022-10-09 17:11:26.606 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2022-10-09 17:11:26.624 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2022-10-09 17:11:26.672 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2022-10-09 17:11:27.188 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2022-10-09 17:11:27.191 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2022-10-09 17:11:27.861 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2022-10-09 17:11:27.862 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2022-10-09 17:11:27.877 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2022-10-09 17:11:28.548 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2022-10-09 17:11:28.594 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2022-10-09 17:11:28.596 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2022-10-09 17:11:28.725 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2022-10-09 17:11:28.772 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@624b523
[DEBUG] 2022-10-09 17:11:28.773 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@624b523
[DEBUG] 2022-10-09 17:11:28.773 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@624b523
[DEBUG] 2022-10-09 17:11:28.773 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@7455dacb
[DEBUG] 2022-10-09 17:11:28.774 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@4fba8eec
[DEBUG] 2022-10-09 17:11:28.775 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@73ca34e7
[DEBUG] 2022-10-09 17:11:28.795 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@541bf968
[DEBUG] 2022-10-09 17:11:28.795 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@541bf968
[DEBUG] 2022-10-09 17:11:28.795 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@541bf968
[DEBUG] 2022-10-09 17:11:28.796 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@1a2e0d57
